id	x	y	impact	start	end
id-1390	4129549	3449253	234	580397	580400
id-1391	3769982	3362183	234	580414	580417
id-1392	4130627	3449253	234	580445	580448
id-1393	3771060	3362183	234	580462	580465
id-1394	4131705	3449253	234	580493	580496
id-1395	3772138	3362183	234	580510	580513
id-1396	4132783	3449253	234	580541	580544
id-1397	3773216	3362183	234	580558	580561
id-1398	4125237	3450331	234	580589	580592
id-1399	3774294	3362183	234	580606	580609
id-1400	4126315	3450331	234	580637	580640
id-1401	3775372	3362183	234	580654	580657
id-1402	4127393	3450331	234	580685	580688
id-1403	3776450	3362183	234	580702	580705
id-1404	4128471	3450331	234	580733	580736
id-1405	3768904	3363261	234	580750	580753
id-1406	4129549	3450331	234	580781	580784
id-1407	3769982	3363261	234	580798	580801
id-1408	4130627	3450331	234	580829	580832
id-1409	3771060	3363261	234	580846	580849
id-1410	4131705	3450331	234	580877	580880
id-1411	3772138	3363261	234	580894	580897
id-1412	4132783	3450331	234	580925	580928
id-1413	3773216	3363261	234	580942	580945
id-1414	4125237	3451409	234	580973	580976
id-1415	3774294	3363261	234	580990	580993
id-1416	4126315	3451409	234	581021	581024
id-1417	3775372	3363261	234	581038	581041
id-1418	4127393	3451409	234	581069	581072
id-1419	3776450	3363261	234	581086	581089
id-1420	4128471	3451409	234	581117	581120
id-1421	3768904	3364339	234	581134	581137
id-1422	4129549	3451409	234	581165	581168
id-1423	3769982	3364339	234	581182	581185
id-1424	4130627	3451409	234	581213	581216
id-1425	3771060	3364339	234	581230	581233
id-1426	4131705	3451409	234	581261	581264
id-1427	3772138	3364339	234	581278	581281
id-1428	4132783	3451409	234	581309	581312
id-1429	3773216	3364339	234	581326	581329
id-1430	4125237	3452487	234	581357	581360
id-1431	3774294	3364339	234	581374	581377
id-1432	4126315	3452487	234	581405	581408
id-1433	3775372	3364339	234	581422	581425
id-1434	4127393	3452487	234	581453	581456
id-1435	3776450	3364339	234	581470	581473
id-1436	4128471	3452487	234	581501	581504
id-1437	4129549	3452487	234	581549	581552
id-1438	4130627	3452487	234	581597	581600
id-1439	4131705	3452487	234	581645	581648
id-1440	4132783	3452487	234	581693	581696
id-1441	3855162	3545244	234	581741	581744
id-1442	3856240	3545244	234	581789	581792
id-1443	3857318	3545244	234	581837	581840
id-1444	3858396	3545244	234	581885	581888
id-1445	3853006	3546322	234	581933	581936
id-1446	3854084	3546322	234	581981	581984
id-1447	3855162	3546322	234	582029	582032
id-1448	3856240	3546322	234	582077	582080
id-1449	3857318	3546322	234	582125	582128
id-1450	3858396	3546322	234	582173	582176
id-1451	3859474	3546322	234	582221	582224
id-1452	3860552	3546322	234	582269	582272
id-1453	3853006	3547400	234	582317	582320
id-1454	3854084	3547400	234	582365	582368
id-1455	3855162	3547400	234	582413	582416
id-1456	3856240	3547400	234	582461	582464
id-1457	3857318	3547400	234	582509	582512
id-1458	3858396	3547400	234	582557	582560
id-1459	3859474	3547400	234	582605	582608
id-1460	3860552	3547400	234	582653	582656
id-1461	3853006	3548478	234	582701	582704
id-1462	3854084	3548478	234	582749	582752
id-1463	3855162	3548478	234	582797	582800
id-1464	3856240	3548478	234	582845	582848
id-1465	3857318	3548478	234	582893	582896
id-1466	3858396	3548478	234	582941	582944
id-1467	3859474	3548478	234	582989	582992
id-1468	3860552	3548478	234	583037	583040
id-1469	3853006	3549556	234	583085	583088
id-1470	3854084	3549556	234	583133	583136
id-1471	3855162	3549556	234	583181	583184
id-1472	3856240	3549556	234	583229	583232
id-1473	3857318	3549556	234	583277	583280
id-1474	3858396	3549556	234	583325	583328
id-1475	3859474	3549556	234	583373	583376
id-1476	3860552	3549556	234	583421	583424
id-1477	3853006	3550634	234	583469	583472
id-1478	3854084	3550634	234	583517	583520
id-1479	3855162	3550634	234	583565	583568
id-1480	3856240	3550634	234	583613	583616
id-1481	3857318	3550634	234	583661	583664
id-1482	3858396	3550634	234	583709	583712
id-1483	3859474	3550634	234	583757	583760
id-1484	3860552	3550634	234	583805	583808
id-1485	3853006	3551712	234	583853	583856
id-1486	3910307	3524607	234	583897	583900
id-1487	3854084	3551712	234	583901	583904
id-1488	3911385	3524607	234	583945	583948
id-1489	3855162	3551712	234	583949	583952
id-1490	3912463	3524607	234	583993	583996
id-1491	3856240	3551712	234	583997	584000
id-1492	3913541	3524607	234	584041	584044
id-1493	3857318	3551712	234	584045	584048
id-1494	3908151	3525685	234	584089	584092
id-1495	3858396	3551712	234	584093	584096
id-1496	3909229	3525685	234	584137	584140
id-1497	3859474	3551712	234	584141	584144
id-1498	3910307	3525685	234	584185	584188
id-1499	3860552	3551712	234	584189	584192
id-1500	3911385	3525685	234	584233	584236
id-1501	3853006	3552790	234	584237	584240
id-1502	3912463	3525685	234	584281	584284
id-1503	3854084	3552790	234	584285	584288
id-1504	3913541	3525685	234	584329	584332
id-1505	3855162	3552790	234	584333	584336
id-1506	3914619	3525685	234	584377	584380
id-1507	3856240	3552790	234	584381	584384
id-1508	3915697	3525685	234	584425	584428
id-1509	3857318	3552790	234	584429	584432
id-1510	3908151	3526763	234	584473	584476
id-1511	3858396	3552790	234	584477	584480
id-1512	3909229	3526763	234	584521	584524
id-1513	3859474	3552790	234	584525	584528
id-1514	3910307	3526763	234	584569	584572
id-1515	3860552	3552790	234	584573	584576
id-1516	3911385	3526763	234	584617	584620
id-1517	3912463	3526763	234	584665	584668
id-1518	3913541	3526763	234	584713	584716
id-1519	3914619	3526763	234	584761	584764
id-1520	3915697	3526763	234	584809	584812
id-1521	3908151	3527841	234	584857	584860
id-1522	3909229	3527841	234	584905	584908
id-1523	3910307	3527841	234	584953	584956
id-1524	3911385	3527841	234	585001	585004
id-1525	3912463	3527841	234	585049	585052
id-1526	3913541	3527841	234	585097	585100
id-1527	3914619	3527841	234	585145	585148
id-1528	3915697	3527841	234	585193	585196
id-1529	3908151	3528919	234	585241	585244
id-1530	3909229	3528919	234	585289	585292
id-1531	3910307	3528919	234	585337	585340
id-1532	3911385	3528919	234	585385	585388
id-1533	3912463	3528919	234	585433	585436
id-1534	3913541	3528919	234	585481	585484
id-1535	3914619	3528919	234	585529	585532
id-1536	3915697	3528919	234	585577	585580
id-1537	3908151	3529997	234	585625	585628
id-1538	3909229	3529997	234	585673	585676
id-1539	3910307	3529997	234	585721	585724
id-1540	3911385	3529997	234	585769	585772
id-1541	3912463	3529997	234	585817	585820
id-1542	3913541	3529997	234	585865	585868
id-1543	3914619	3529997	234	585913	585916
id-1544	3915697	3529997	234	585961	585964
id-1545	3908151	3531075	234	586009	586012
id-1546	3909229	3531075	234	590425	590428
id-1547	3910307	3531075	234	590473	590476
id-1548	3911385	3531075	234	590521	590524
id-1549	3912463	3531075	234	590569	590572
id-1550	3913541	3531075	234	590617	590620
id-1551	3914619	3531075	234	590665	590668
id-1552	3915697	3531075	234	590713	590716
id-1553	3908151	3532153	234	590761	590764
id-1554	3909229	3532153	234	590809	590812
id-1555	3910307	3532153	234	590857	590860
id-1556	3911385	3532153	234	590905	590908
id-1557	3912463	3532153	234	590953	590956
id-1558	3913541	3532153	234	591001	591004
id-1559	3914619	3532153	234	591049	591052
id-1560	3915697	3532153	234	591097	591100
id-1561	3907656	3559450	234	593121	593124
id-1562	3908734	3559450	234	593169	593172
id-1563	3909812	3559450	234	593217	593220
id-1564	3910890	3559450	234	593265	593268
id-1565	3905500	3560528	234	593313	593316
id-1566	3906578	3560528	234	593361	593364
id-1567	3907656	3560528	234	593409	593412
id-1568	3908734	3560528	234	593457	593460
id-1569	3909812	3560528	234	593505	593508
id-1570	3910890	3560528	234	593553	593556
id-1571	3911968	3560528	234	593601	593604
id-1572	3913046	3560528	234	593649	593652
id-1573	3905500	3561606	234	593697	593700
id-1574	4163268	3543051	234	593706	593709
id-1575	3906578	3561606	234	593745	593748
id-1576	4164346	3543051	234	593754	593757
id-1577	3907656	3561606	234	593793	593796
id-1578	4165424	3543051	234	593802	593805
id-1579	3908734	3561606	234	593841	593844
id-1580	4166502	3543051	234	593850	593853
id-1581	3909812	3561606	234	593889	593892
id-1582	4161112	3544129	234	593898	593901
id-1583	3910890	3561606	234	593937	593940
id-1584	4162190	3544129	234	593946	593949
id-1585	3911968	3561606	234	593985	593988
id-1586	4163268	3544129	234	593994	593997
id-1587	3913046	3561606	234	594033	594036
id-1588	4164346	3544129	234	594042	594045
id-1589	3905500	3562684	234	594081	594084
id-1590	4165424	3544129	234	594090	594093
id-1591	3906578	3562684	234	594129	594132
id-1592	4166502	3544129	234	594138	594141
id-1593	3907656	3562684	234	594177	594180
id-1594	4167580	3544129	234	594186	594189
id-1595	3908734	3562684	234	594225	594228
id-1596	4168658	3544129	234	594234	594237
id-1597	3909812	3562684	234	594273	594276
id-1598	4161112	3545207	234	594282	594285
id-1599	3910890	3562684	234	594321	594324
id-1600	4162190	3545207	234	594330	594333
id-1601	3911968	3562684	234	594369	594372
id-1602	4163268	3545207	234	594378	594381
id-1603	3913046	3562684	234	594417	594420
id-1604	4164346	3545207	234	594426	594429
id-1605	3905500	3563762	234	594465	594468
id-1606	4165424	3545207	234	594474	594477
id-1607	3906578	3563762	234	594513	594516
id-1608	4166502	3545207	234	594522	594525
id-1609	3907656	3563762	234	594561	594564
id-1610	4167580	3545207	234	594570	594573
id-1611	3908734	3563762	234	594609	594612
id-1612	4168658	3545207	234	594618	594621
id-1613	3909812	3563762	234	594657	594660
id-1614	4161112	3546285	234	594666	594669
id-1615	3910890	3563762	234	594705	594708
id-1616	4162190	3546285	234	594714	594717
id-1617	3911968	3563762	234	594753	594756
id-1618	4163268	3546285	234	594762	594765
id-1619	3913046	3563762	234	594801	594804
id-1620	4164346	3546285	234	594810	594813
id-1621	3905500	3564840	234	594849	594852
id-1622	4165424	3546285	234	594858	594861
id-1623	3906578	3564840	234	594897	594900
id-1624	4166502	3546285	234	594906	594909
id-1625	3907656	3564840	234	594945	594948
id-1626	4167580	3546285	234	594954	594957
id-1627	3972371	3609773	234	594992	594995
id-1628	3908734	3564840	234	594993	594996
id-1629	4168658	3546285	234	595002	595005
id-1630	3973449	3609773	234	595040	595043
id-1631	3909812	3564840	234	595041	595044
id-1632	4161112	3547363	234	595050	595053
id-1633	3974527	3609773	234	595088	595091
id-1634	3910890	3564840	234	595089	595092
id-1635	4162190	3547363	234	595098	595101
id-1636	3975605	3609773	234	595136	595139
id-1637	3911968	3564840	234	595137	595140
id-1638	4163268	3547363	234	595146	595149
id-1639	3970215	3610851	234	595184	595187
id-1640	3913046	3564840	234	595185	595188
id-1641	4164346	3547363	234	595194	595197
id-1642	3971293	3610851	234	595232	595235
id-1643	3905500	3565918	234	595233	595236
id-1644	4165424	3547363	234	595242	595245
id-1645	3972371	3610851	234	595280	595283
id-1646	3906578	3565918	234	595281	595284
id-1647	4166502	3547363	234	595290	595293
id-1648	3973449	3610851	234	595328	595331
id-1649	3907656	3565918	234	595329	595332
id-1650	4167580	3547363	234	595338	595341
id-1651	3974527	3610851	234	595376	595379
id-1652	3908734	3565918	234	595377	595380
id-1653	4168658	3547363	234	595386	595389
id-1654	3975605	3610851	234	595424	595427
id-1655	3909812	3565918	234	595425	595428
id-1656	4161112	3548441	234	595434	595437
id-1657	3976683	3610851	234	595472	595475
id-1658	3910890	3565918	234	595473	595476
id-1659	4162190	3548441	234	595482	595485
id-1660	3977761	3610851	234	595520	595523
id-1661	3911968	3565918	234	595521	595524
id-1662	4163268	3548441	234	595530	595533
id-1663	3970215	3611929	234	595568	595571
id-1664	3913046	3565918	234	595569	595572
id-1665	4164346	3548441	234	595578	595581
id-1666	3971293	3611929	234	595616	595619
id-1667	3905500	3566996	234	595617	595620
id-1668	4165424	3548441	234	595626	595629
id-1669	3972371	3611929	234	595664	595667
id-1670	3906578	3566996	234	595665	595668
id-1671	4166502	3548441	234	595674	595677
id-1672	3973449	3611929	234	595712	595715
id-1673	3907656	3566996	234	595713	595716
id-1674	4167580	3548441	234	595722	595725
id-1675	3974527	3611929	234	595760	595763
id-1676	3908734	3566996	234	595761	595764
id-1677	4168658	3548441	234	595770	595773
id-1678	3975605	3611929	234	595808	595811
id-1679	3909812	3566996	234	595809	595812
id-1680	4161112	3549519	234	595818	595821
id-1681	3976683	3611929	234	595856	595859
id-1682	3910890	3566996	234	595857	595860
id-1683	4162190	3549519	234	595866	595869
id-1684	3977761	3611929	234	595904	595907
id-1685	3911968	3566996	234	595905	595908
id-1686	4163268	3549519	234	595914	595917
id-1687	3970215	3613007	234	595952	595955
id-1688	3913046	3566996	234	595953	595956
id-1689	4164346	3549519	234	595962	595965
id-1690	3971293	3613007	234	596000	596003
id-1691	4165424	3549519	234	596010	596013
id-1692	4126454	3487842	234	596033	596036
id-1693	3972371	3613007	234	596048	596051
id-1694	4166502	3549519	234	596058	596061
id-1695	4127532	3487842	234	596081	596084
id-1696	3973449	3613007	234	596096	596099
id-1697	4167580	3549519	234	596106	596109
id-1698	4128610	3487842	234	596129	596132
id-1699	3974527	3613007	234	596144	596147
id-1700	4168658	3549519	234	596154	596157
id-1701	4129688	3487842	234	596177	596180
id-1702	3975605	3613007	234	596192	596195
id-1703	4161112	3550597	234	596202	596205
id-1704	4124298	3488920	234	596225	596228
id-1705	3976683	3613007	234	596240	596243
id-1706	4162190	3550597	234	596250	596253
id-1707	4125376	3488920	234	596273	596276
id-1708	3977761	3613007	234	596288	596291
id-1709	4163268	3550597	234	596298	596301
id-1710	4126454	3488920	234	596321	596324
id-1711	3970215	3614085	234	596336	596339
id-1712	4164346	3550597	234	596346	596349
id-1713	4127532	3488920	234	596369	596372
id-1714	3971293	3614085	234	596384	596387
id-1715	4165424	3550597	234	596394	596397
id-1716	4128610	3488920	234	596417	596420
id-1717	3972371	3614085	234	596432	596435
id-1718	4166502	3550597	234	596442	596445
id-1719	4129688	3488920	234	596465	596468
id-1720	3973449	3614085	234	596480	596483
id-1721	4167580	3550597	234	596490	596493
id-1722	4130766	3488920	234	596513	596516
id-1723	3974527	3614085	234	596528	596531
id-1724	4168658	3550597	234	596538	596541
id-1725	4131844	3488920	234	596561	596564
id-1726	3975605	3614085	234	596576	596579
id-1727	4124298	3489998	234	596609	596612
id-1728	3976683	3614085	234	596624	596627
id-1729	4125376	3489998	234	596657	596660
id-1730	3977761	3614085	234	596672	596675
id-1731	4126454	3489998	234	596705	596708
id-1732	3970215	3615163	234	596720	596723
id-1733	4127532	3489998	234	596753	596756
id-1734	3971293	3615163	234	596768	596771
id-1735	4128610	3489998	234	596801	596804
id-1736	3972371	3615163	234	596816	596819
id-1737	4129688	3489998	234	596849	596852
id-1738	3973449	3615163	234	596864	596867
id-1739	4130766	3489998	234	596897	596900
id-1740	3974527	3615163	234	596912	596915
id-1741	4131844	3489998	234	596945	596948
id-1742	3975605	3615163	234	596960	596963
id-1743	4124298	3491076	234	596993	596996
id-1744	3976683	3615163	234	597008	597011
id-1745	4125376	3491076	234	597041	597044
id-1746	3977761	3615163	234	597056	597059
id-1747	4126454	3491076	234	597089	597092
id-1748	3970215	3616241	234	597104	597107
id-1749	4127532	3491076	234	597137	597140
id-1750	3971293	3616241	234	597152	597155
id-1751	4128610	3491076	234	597185	597188
id-1752	3972371	3616241	234	597200	597203
id-1753	4129688	3491076	234	597233	597236
id-1754	3973449	3616241	234	597248	597251
id-1755	4130766	3491076	234	597281	597284
id-1756	3974527	3616241	234	597296	597299
id-1757	4131844	3491076	234	597329	597332
id-1758	3975605	3616241	234	597344	597347
id-1759	4124298	3492154	234	597377	597380
id-1760	3976683	3616241	234	597392	597395
id-1761	4125376	3492154	234	597425	597428
id-1762	3977761	3616241	234	597440	597443
id-1763	4156829	3484283	234	597457	597460
id-1764	4126454	3492154	234	597473	597476
id-1765	3970215	3617319	234	597488	597491
id-1766	4157907	3484283	234	597505	597508
id-1767	4127532	3492154	234	597521	597524
id-1768	3971293	3617319	234	597536	597539
id-1769	4158985	3484283	234	597553	597556
id-1770	4128610	3492154	234	597569	597572
id-1771	3972371	3617319	234	597584	597587
id-1772	4160063	3484283	234	597601	597604
id-1773	4129688	3492154	234	597617	597620
id-1774	3973449	3617319	234	597632	597635
id-1775	4154673	3485361	234	597649	597652
id-1776	4130766	3492154	234	597665	597668
id-1777	3974527	3617319	234	597680	597683
id-1778	4155751	3485361	234	597697	597700
id-1779	4131844	3492154	234	597713	597716
id-1780	3975605	3617319	234	597728	597731
id-1781	4156829	3485361	234	597745	597748
id-1782	4124298	3493232	234	597761	597764
id-1783	3976683	3617319	234	597776	597779
id-1784	4157907	3485361	234	597793	597796
id-1785	4125376	3493232	234	597809	597812
id-1786	3977761	3617319	234	597824	597827
id-1787	4158985	3485361	234	597841	597844
id-1788	4126454	3493232	234	597857	597860
id-1789	4160063	3485361	234	597889	597892
id-1790	4127532	3493232	234	597905	597908
id-1791	4161141	3485361	234	597937	597940
id-1792	4128610	3493232	234	597953	597956
id-1793	4162219	3485361	234	597985	597988
id-1794	4129688	3493232	234	598001	598004
id-1795	4154673	3486439	234	598033	598036
id-1796	4130766	3493232	234	598049	598052
id-1797	4155751	3486439	234	598081	598084
id-1798	4131844	3493232	234	598097	598100
id-1799	4156829	3486439	234	598129	598132
id-1800	4124298	3494310	234	598145	598148
id-1801	4157907	3486439	234	598177	598180
id-1802	4125376	3494310	234	598193	598196
id-1803	4158985	3486439	234	598225	598228
id-1804	4126454	3494310	234	598241	598244
id-1805	4160063	3486439	234	598273	598276
id-1806	4127532	3494310	234	598289	598292
id-1807	4161141	3486439	234	598321	598324
id-1808	4128610	3494310	234	598337	598340
id-1809	4162219	3486439	234	598369	598372
id-1810	4129688	3494310	234	598385	598388
id-1811	4154673	3487517	234	598417	598420
id-1812	4130766	3494310	234	598433	598436
id-1813	4155751	3487517	234	598465	598468
id-1814	4131844	3494310	234	598481	598484
id-1815	4156829	3487517	234	598513	598516
id-1816	4124298	3495388	234	598529	598532
id-1817	4157907	3487517	234	598561	598564
id-1818	4125376	3495388	234	598577	598580
id-1819	4158985	3487517	234	598609	598612
id-1820	4126454	3495388	234	598625	598628
id-1821	4160063	3487517	234	598657	598660
id-1822	4127532	3495388	234	598673	598676
id-1823	4161141	3487517	234	598705	598708
id-1824	4128610	3495388	234	598721	598724
id-1825	4162219	3487517	234	598753	598756
id-1826	4129688	3495388	234	598769	598772
id-1827	4154673	3488595	234	598801	598804
id-1828	4130766	3495388	234	598817	598820
id-1829	4155751	3488595	234	598849	598852
id-1830	4131844	3495388	234	598865	598868
id-1831	4156829	3488595	234	598897	598900
id-1832	4157907	3488595	234	598945	598948
id-1833	4158985	3488595	234	598993	598996
id-1834	4160063	3488595	234	599041	599044
id-1835	4161141	3488595	234	599089	599092
id-1836	4162219	3488595	234	599137	599140
id-1837	4154673	3489673	234	599185	599188
id-1838	4155751	3489673	234	599233	599236
id-1839	4156829	3489673	234	599281	599284
id-1840	4157907	3489673	234	599329	599332
id-1841	4158985	3489673	234	599377	599380
id-1842	4160063	3489673	234	599425	599428
id-1843	4161141	3489673	234	599473	599476
id-1844	4162219	3489673	234	599521	599524
id-1845	4154673	3490751	234	599569	599572
id-1846	4155751	3490751	234	599617	599620
id-1847	4156829	3490751	234	599665	599668
id-1848	4157907	3490751	234	599713	599716
id-1849	4158985	3490751	234	599761	599764
id-1850	4160063	3490751	234	599809	599812
id-1851	4161141	3490751	234	599857	599860
id-1852	3856209	3567522	234	599862	599865
id-1853	4162219	3490751	234	599905	599908
id-1854	3857287	3567522	234	599910	599913
id-1855	4154673	3491829	234	599953	599956
id-1856	3858365	3567522	234	599958	599961
id-1857	4155751	3491829	234	600001	600004
id-1858	3859443	3567522	234	600006	600009
id-1859	4156829	3491829	234	600049	600052
id-1860	3854053	3568600	234	600054	600057
id-1861	4157907	3491829	234	600097	600100
id-1862	3855131	3568600	234	600102	600105
id-1863	4158985	3491829	234	600145	600148
id-1864	3856209	3568600	234	600150	600153
id-1865	4160063	3491829	234	600193	600196
id-1866	3857287	3568600	234	600198	600201
id-1867	4161141	3491829	234	600241	600244
id-1868	3858365	3568600	234	600246	600249
id-1869	4162219	3491829	234	600289	600292
id-1870	3859443	3568600	234	600294	600297
id-1871	3860521	3568600	234	600342	600345
id-1872	3861599	3568600	234	600390	600393
id-1873	3854053	3569678	234	600438	600441
id-1874	3855131	3569678	234	600486	600489
id-1875	3856209	3569678	234	600534	600537
id-1876	3857287	3569678	234	600582	600585
id-1877	3858365	3569678	234	600630	600633
id-1878	3859443	3569678	234	600678	600681
id-1879	3860521	3569678	234	600726	600729
id-1880	3861599	3569678	234	600774	600777
id-1881	3854053	3570756	234	600822	600825
id-1882	3855131	3570756	234	600870	600873
id-1883	3856209	3570756	234	600918	600921
id-1884	3857287	3570756	234	600966	600969
id-1885	3858365	3570756	234	601014	601017
id-1886	3859443	3570756	234	601062	601065
id-1887	3860521	3570756	234	601110	601113
id-1888	3861599	3570756	234	601158	601161
id-1889	3854053	3571834	234	601206	601209
id-1890	3855131	3571834	234	601254	601257
id-1891	3856209	3571834	234	601302	601305
id-1892	3857287	3571834	234	601350	601353
id-1893	3858365	3571834	234	601398	601401
id-1894	3859443	3571834	234	601446	601449
id-1895	3860521	3571834	234	601494	601497
id-1896	3861599	3571834	234	601542	601545
id-1897	3870302	3322539	234	601576	601579
id-1898	3854053	3572912	234	601590	601593
id-1899	3871380	3322539	234	601624	601627
id-1900	3855131	3572912	234	601638	601641
id-1901	3872458	3322539	234	601672	601675
id-1902	3856209	3572912	234	601686	601689
id-1903	3873536	3322539	234	601720	601723
id-1904	3857287	3572912	234	601734	601737
id-1905	3868146	3323617	234	601768	601771
id-1906	3858365	3572912	234	601782	601785
id-1907	3869224	3323617	234	601816	601819
id-1908	3859443	3572912	234	601830	601833
id-1909	3870302	3323617	234	601864	601867
id-1910	3860521	3572912	234	601878	601881
id-1911	3871380	3323617	234	601912	601915
id-1912	3861599	3572912	234	601926	601929
id-1913	3872458	3323617	234	601960	601963
id-1914	3854053	3573990	234	601974	601977
id-1915	3873536	3323617	234	602008	602011
id-1916	3855131	3573990	234	602022	602025
id-1917	3874614	3323617	234	602056	602059
id-1918	3856209	3573990	234	602070	602073
id-1919	3875692	3323617	234	602104	602107
id-1920	3857287	3573990	234	602118	602121
id-1921	3868146	3324695	234	602152	602155
id-1922	3858365	3573990	234	602166	602169
id-1923	3869224	3324695	234	602200	602203
id-1924	3859443	3573990	234	602214	602217
id-1925	3870302	3324695	234	602248	602251
id-1926	3860521	3573990	234	602262	602265
id-1927	3871380	3324695	234	602296	602299
id-1928	3861599	3573990	234	602310	602313
id-1929	3872458	3324695	234	602344	602347
id-1930	3854053	3575068	234	602358	602361
id-1931	3873536	3324695	234	602392	602395
id-1932	3855131	3575068	234	602406	602409
id-1933	3874614	3324695	234	602440	602443
id-1934	3856209	3575068	234	602454	602457
id-1935	3875692	3324695	234	602488	602491
id-1936	3857287	3575068	234	602502	602505
id-1937	3868146	3325773	234	602536	602539
id-1938	3858365	3575068	234	602550	602553
id-1939	3869224	3325773	234	602584	602587
id-1940	3859443	3575068	234	602598	602601
id-1941	3870302	3325773	234	602632	602635
id-1942	3860521	3575068	234	602646	602649
id-1943	3871380	3325773	234	602680	602683
id-1944	3861599	3575068	234	602694	602697
id-1945	3872458	3325773	234	602728	602731
id-1946	3873536	3325773	234	602776	602779
id-1947	3874614	3325773	234	602824	602827
id-1948	3875692	3325773	234	602872	602875
id-1949	3868146	3326851	234	602920	602923
id-1950	3869224	3326851	234	602968	602971
id-1951	3870302	3326851	234	603016	603019
id-1952	3871380	3326851	234	603064	603067
id-1953	3872458	3326851	234	603112	603115
id-1954	3873536	3326851	234	603160	603163
id-1955	3874614	3326851	234	603208	603211
id-1956	3875692	3326851	234	603256	603259
id-1957	3868146	3327929	234	603304	603307
id-1958	3869224	3327929	234	607720	607723
id-1959	3870302	3327929	234	607768	607771
id-1960	3871380	3327929	234	607816	607819
id-1961	3872458	3327929	234	607864	607867
id-1962	3873536	3327929	234	607912	607915
id-1963	3874614	3327929	234	607960	607963
id-1964	3875692	3327929	234	608008	608011
id-1965	3868146	3329007	234	608056	608059
id-1966	3869224	3329007	234	608104	608107
id-1967	3870302	3329007	234	608152	608155
id-1968	3871380	3329007	234	608200	608203
id-1969	3872458	3329007	234	608248	608251
id-1970	3873536	3329007	234	608296	608299
id-1971	3874614	3329007	234	608344	608347
id-1972	3875692	3329007	234	608392	608395
id-1973	3868146	3330085	234	608440	608443
id-1974	3869224	3330085	234	608488	608491
id-1975	3870302	3330085	234	608536	608539
id-1976	3871380	3330085	234	608584	608587
id-1977	3872458	3330085	234	608632	608635
id-1978	3873536	3330085	234	608680	608683
id-1979	3874614	3330085	234	608728	608731
id-1980	3875692	3330085	234	608776	608779
id-1981	3709892	3450364	234	609545	609548
id-1982	3710970	3450364	234	609593	609596
id-1983	3712048	3450364	234	609641	609644
id-1984	3713126	3450364	234	609689	609692
id-1985	3707736	3451442	234	609737	609740
id-1986	3708814	3451442	234	609785	609788
id-1987	3709892	3451442	234	609833	609836
id-1988	3710970	3451442	234	609881	609884
id-1989	3712048	3451442	234	609929	609932
id-1990	3713126	3451442	234	609977	609980
id-1991	3714204	3451442	234	610025	610028
id-1992	3715282	3451442	234	610073	610076
id-1993	3707736	3452520	234	610121	610124
id-1994	3708814	3452520	234	610169	610172
id-1995	3709892	3452520	234	610217	610220
id-1996	3710970	3452520	234	610265	610268
id-1997	3712048	3452520	234	610313	610316
id-1998	3713126	3452520	234	610361	610364
id-1999	3714204	3452520	234	610409	610412
id-2000	3715282	3452520	234	610457	610460
id-2001	3707736	3453598	234	610505	610508
id-2002	3708814	3453598	234	610553	610556
id-2003	3709892	3453598	234	610601	610604
id-2004	3871287	3606534	234	610618	610621
id-2005	3710970	3453598	234	610649	610652
id-2006	3872365	3606534	234	610666	610669
id-2007	3712048	3453598	234	610697	610700
id-2008	3873443	3606534	234	610714	610717
id-2009	3713126	3453598	234	610745	610748
id-2010	3874521	3606534	234	610762	610765
id-2011	3714204	3453598	234	610793	610796
id-2012	3869131	3607612	234	610810	610813
id-2013	3715282	3453598	234	610841	610844
id-2014	3870209	3607612	234	610858	610861
id-2015	3707736	3454676	234	610889	610892
id-2016	3871287	3607612	234	610906	610909
id-2017	3708814	3454676	234	610937	610940
id-2018	3872365	3607612	234	610954	610957
id-2019	3709892	3454676	234	610985	610988
id-2020	3873443	3607612	234	611002	611005
id-2021	3710970	3454676	234	611033	611036
id-2022	3874521	3607612	234	611050	611053
id-2023	3712048	3454676	234	611081	611084
id-2024	3875599	3607612	234	611098	611101
id-2025	3713126	3454676	234	611129	611132
id-2026	3876677	3607612	234	611146	611149
id-2027	3714204	3454676	234	611177	611180
id-2028	3869131	3608690	234	611194	611197
id-2029	3715282	3454676	234	611225	611228
id-2030	3870209	3608690	234	611242	611245
id-2031	3707736	3455754	234	611273	611276
id-2032	3871287	3608690	234	611290	611293
id-2033	3708814	3455754	234	611321	611324
id-2034	3872365	3608690	234	611338	611341
id-2035	3709892	3455754	234	611369	611372
id-2036	3873443	3608690	234	611386	611389
id-2037	3710970	3455754	234	611417	611420
id-2038	3874521	3608690	234	611434	611437
id-2039	3712048	3455754	234	611465	611468
id-2040	3875599	3608690	234	611482	611485
id-2041	3713126	3455754	234	611513	611516
id-2042	3876677	3608690	234	611530	611533
id-2043	3714204	3455754	234	611561	611564
id-2044	3869131	3609768	234	611578	611581
id-2045	3715282	3455754	234	611609	611612
id-2046	3870209	3609768	234	611626	611629
id-2047	3707736	3456832	234	611657	611660
id-2048	3871287	3609768	234	611674	611677
id-2049	3708814	3456832	234	611705	611708
id-2050	3872365	3609768	234	611722	611725
id-2051	3709892	3456832	234	611753	611756
id-2052	3873443	3609768	234	611770	611773
id-2053	3710970	3456832	234	611801	611804
id-2054	3874521	3609768	234	611818	611821
id-2055	3712048	3456832	234	611849	611852
